-77.0,0.0,4.5789607581466744e-07
-70.0,0.0,4.5789607581466744e-07
-73.0,0.0,4.5789607581466744e-07
-80.0,-64.0,0.17455270366572603
-56.0,-60.0,0.0781815185027017
-73.0,-65.41160457576746,0.23175356942224795
-70.0,-73.0,1.0635971305768241
-81.0,-77.0,2.374650151453342
-53.0,-58.68362773361199,0.06002180370420341
-73.0,-72.23366298373521,0.9119021982457958
-74.0,-77.39636869676109,2.5713737937790557
-67.0,-67.0,0.3188184448494361
-84.0,-70.0,0.5823181116166881
-77.0,-76.348541235955,2.0834772874060103
-59.0,-56.28234204448311,0.03705983109903195
-71.0,-73.46742225833174,1.168258648329189
-59.0,-70.16227573217398,0.6016053002234123
-73.0,-76.54018283008168,2.16521483705992
-68.0,-56.909946726113716,0.04203722999367741
-74.0,-72.70839386670445,1.0031074674494913
-77.0,-75.7600752850923,1.8512762625390216
-68.0,-67.0,0.3188184448494361
-75.0,-76.02411514412357,1.9520772139046758
-65.0,-67.11202951681989,0.32607165101113444
-69.0,-73.0302136853389,1.0700694372602146
-64.0,-61.64569943924545,0.10879735588085504
-69.0,-72.04169972198498,0.8774209251104942
-74.0,-75.84924363374867,1.884721625175867
-61.0,-61.90448365869115,0.11460030645258187
-63.0,-66.67202735891236,0.2984986570870061
-79.0,-75.64724907348395,1.8098065382866828
-70.0,-61.80582469385496,0.11235235054695364
-69.0,-63.132662764033014,0.1466526445526789
-72.0,-71.98016259586919,0.8666457352808102
-80.0,-71.3598944713519,0.7651573212479387
-72.0,-63.02067911987507,0.1433917931814528
-66.0,-64.51559317118162,0.19359280035613455
-69.0,-64.83322053417672,0.20634221729448804
-74.0,-73.42678307953035,1.1587641218077522
-63.0,-71.98653653011966,0.8677556440832047
-61.0,-70.49985288623148,0.6437989717267174
-69.0,-66.16165311137247,0.2694231311797202
-74.0,-64.54763082496875,0.19484221832521378
-65.0,-65.11667431988607,0.21842726912572946
-75.0,-73.65882408296692,1.2140325176703413
-61.0,-68.08929661630378,0.39676762280044303
-75.0,-77.73481324430914,2.7521967645075014
-80.0,-73.85392632454048,1.262537630364
-66.0,-66.9235726921958,0.3139630564301792
-64.0,-65.08911786557269,0.21722198518900737
-64.0,-66.82558517692078,0.3078459796881701
-62.0,-67.67637148669012,0.3651966908735625
-77.0,-76.16136159482114,2.006622390168199
-64.0,-64.68035390526985,0.20010468829637698
-51.0,-66.5378275818339,0.2905623952143826
-65.0,-64.56881139076681,0.1956726514101094
-61.0,-64.63132699623107,0.19814441790021292
-70.0,-65.26189163802522,0.22489024743449368
-70.0,-64.17517854896298,0.18080195990716155
-67.0,-61.862071395765156,0.11362847846129957
-72.0,-76.5313223078588,2.1613659586781275
-70.0,-65.64492856659028,0.24286984462987507
-70.0,-75.3879703880926,1.7179938088634699
-73.0,-66.97089850071559,0.31696085138266084
-71.0,-72.23847026784388,0.9127828776526368
-65.0,-66.51770672798018,0.2893908233207862
-73.0,-75.52166352796453,1.764738609960319
-64.0,-66.35714388602548,0.28020944714308954
-68.0,-68.49195265482778,0.43017988070761376
-63.0,-65.97101486158691,0.2593045589754526
-71.0,-73.01233657866459,1.066235101905654
-72.0,-68.34398083005904,0.41758618274352
-71.0,-65.22153838088069,0.22307535432830106
-85.0,-74.40987003690552,1.4116458223395787
-66.0,-71.5789976018864,0.7995723407146109
-77.0,-69.07655905295624,0.48376122796992604
-79.0,-65.56393208559757,0.23895176715563737
-57.0,-70.77064305130618,0.6797742397533755
-74.0,-76.71911181749026,2.244422468213104
-79.0,-76.1742799713505,2.0118343031120323
-82.0,-76.35761657160086,2.0872774956690208
-68.0,-66.62887629697892,0.29592343978367286
-75.0,-70.01596532247824,0.5841879086792395
-71.0,-71.89969191504765,0.8527546742989678
-81.0,-72.04573540888184,0.8781322394969625
-82.0,-76.7237013414766,2.2464918115083217
-70.0,-71.80452314128583,0.8366134777642593
-77.0,-77.685504481572,2.7250813954573996
-62.0,-67.0195825403393,0.32007455221886977
-69.0,-71.81315698451274,0.8380651403728566
-57.0,-66.19739345608022,0.27136362868411973
-50.0,-63.87736769923011,0.1703069433151323
-74.0,-70.68206185005603,0.6677900199692434
-67.0,-69.84491187077654,0.5644633405119888
