1629274726,211e4acecba94f32a1abca5bbfd4623c,-89,1
1629274728,211e4acecba94f32a1abca5bbfd4623c,-68,2
1629274729,211e4acecba94f32a1abca5bbfd4623c,-83,3
1629274730,211e4acecba94f32a1abca5bbfd4623c,-88,4
1629274734,211e4acecba94f32a1abca5bbfd4623c,-69,5
1629274735,211e4acecba94f32a1abca5bbfd4623c,-71,6
1629274737,211e4acecba94f32a1abca5bbfd4623c,-72,7
1629274739,211e4acecba94f32a1abca5bbfd4623c,-71,8
1629274744,211e4acecba94f32a1abca5bbfd4623c,-76,9
1629274745,211e4acecba94f32a1abca5bbfd4623c,-75,10
1629274754,211e4acecba94f32a1abca5bbfd4623c,-79,11
1629274756,211e4acecba94f32a1abca5bbfd4623c,-69,12
1629274759,211e4acecba94f32a1abca5bbfd4623c,-78,0
1629274761,211e4acecba94f32a1abca5bbfd4623c,-70,1
1629274762,211e4acecba94f32a1abca5bbfd4623c,-71,2
1629274764,211e4acecba94f32a1abca5bbfd4623c,-80,3
1629274765,211e4acecba94f32a1abca5bbfd4623c,-82,4
1629274765,211e4acecba94f32a1abca5bbfd4623c,-71,5
1629274766,211e4acecba94f32a1abca5bbfd4623c,-83,6
1629274768,211e4acecba94f32a1abca5bbfd4623c,-70,7
1629274771,211e4acecba94f32a1abca5bbfd4623c,-69,8
1629274771,211e4acecba94f32a1abca5bbfd4623c,-87,9
1629274773,211e4acecba94f32a1abca5bbfd4623c,-70,10
1629274773,211e4acecba94f32a1abca5bbfd4623c,-77,11
1629274778,211e4acecba94f32a1abca5bbfd4623c,-75,12
1629274780,211e4acecba94f32a1abca5bbfd4623c,-79,0
1629274781,211e4acecba94f32a1abca5bbfd4623c,-86,1
1629274782,211e4acecba94f32a1abca5bbfd4623c,-84,2
1629274784,211e4acecba94f32a1abca5bbfd4623c,-72,3
1629274784,211e4acecba94f32a1abca5bbfd4623c,-78,4
1629274785,211e4acecba94f32a1abca5bbfd4623c,-78,5
1629274788,211e4acecba94f32a1abca5bbfd4623c,-70,6
1629274789,211e4acecba94f32a1abca5bbfd4623c,-80,7
1629274789,211e4acecba94f32a1abca5bbfd4623c,-70,8
1629274791,211e4acecba94f32a1abca5bbfd4623c,-86,9
1629274793,211e4acecba94f32a1abca5bbfd4623c,-67,10
1629274797,211e4acecba94f32a1abca5bbfd4623c,-70,11
1629274798,211e4acecba94f32a1abca5bbfd4623c,-70,12
1629274799,211e4acecba94f32a1abca5bbfd4623c,-89,0
1629274800,211e4acecba94f32a1abca5bbfd4623c,-71,1
1629274801,211e4acecba94f32a1abca5bbfd4623c,-82,2
1629274803,211e4acecba94f32a1abca5bbfd4623c,-81,3
1629274808,211e4acecba94f32a1abca5bbfd4623c,-71,4
1629274809,211e4acecba94f32a1abca5bbfd4623c,-81,5
1629274812,211e4acecba94f32a1abca5bbfd4623c,-79,6
