1588056991.2038624,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,11
1588056991.254478,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,12
1588056991.305026,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,0
1588056991.355664,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,1
1588056991.4062552,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,2
1588056991.4568436,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,3
1588056991.5079226,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,4
1588056991.5587335,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,5
1588056991.609499,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,6
1588056991.6604838,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,7
1588056991.7116308,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,8
1588056991.7622476,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,9
1588056991.8128648,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,10
1588056991.8637102,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,11
1588056991.914337,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,12
1588056991.9652224,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,0
1588056992.0159342,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,1
1588056992.066817,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,2
1588056992.1174679,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,3
1588056992.1683435,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,4
1588056992.2189443,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,5
1588056992.2698228,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,6
1588056992.3204575,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,7
1588056992.3712401,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,8
1588056992.4218771,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,9
1588056992.472694,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,10
1588056992.5233548,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,11
1588056992.5742128,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,12
1588056992.6248448,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,0
1588056992.675732,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,1
1588056992.7263017,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,2
1588056992.7768922,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,3
1588056992.8275192,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,4
1588056992.8783875,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,5
1588056992.9290142,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,6
1588056992.979853,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,7
1588056993.0304606,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,8
1588056993.0812428,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,9
1588056993.1318767,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,10
1588056993.1827567,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,11
1588056993.2333686,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,12
1588056993.2841346,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,0
1588056993.334765,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,1
1588056993.385569,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,2
1588056993.436463,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,3
1588056993.487342,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,4
1588056993.5379744,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,5
1588056993.588706,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,6
1588056993.6393328,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,7
1588056993.6902065,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,8
1588056993.7411144,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,9
1588056993.7918382,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,10
1588056993.8423936,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,11
1588056993.8931165,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,12
1588056993.944053,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,0
1588056993.994739,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,1
1588056994.045371,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,2
1588056994.0961707,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,3
1588056994.1467822,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-87,4
1588056994.1975112,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,5
1588056994.2484262,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,6
1588056994.299039,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,7
1588056994.3496766,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,8
1588056994.400553,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,9
1588056994.4511833,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,10
1588056994.5020678,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,11
1588056994.5526903,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,12
1588056994.603612,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,0
1588056994.6542418,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,1
1588056994.7052197,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,2
1588056994.7559338,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,3
1588056994.80682,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,4
1588056994.8574264,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,5
1588056994.9085212,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,6
1588056994.9593916,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,7
1588056995.010013,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,8
1588056995.0606513,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,9
1588056995.1114094,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,10
1588056995.1620314,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,11
1588056995.212918,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,12
1588056995.263549,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,0
1588056995.3143551,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,1
1588056995.3649764,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,2
1588056995.415886,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,3
1588056995.4665258,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,4
1588056995.5174155,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,5
1588056995.568007,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,6
1588056995.618858,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,7
1588056995.669468,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,8
1588056995.7202847,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,9
1588056995.7709165,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,10
1588056995.821759,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,11
1588056995.8724024,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,12
1588056995.9232275,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,0
1588056995.9738543,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,1
1588056996.024648,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,2
1588056996.0752344,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,3
1588056996.1259308,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,4
1588056996.1767483,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,5
1588056996.2275898,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,6
1588056996.2782192,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,7
1588056996.329227,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,8
1588056996.3798635,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,9
1588056996.4306579,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,10
1588056996.481292,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,11
1588056996.5320733,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,12
1588056996.582976,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,0
1588056996.633708,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,1
1588056996.6843417,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,2
1588056996.735231,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,3
1588056996.7858942,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,4
1588056996.83658,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,5
1588056996.8872187,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,6
1588056996.9381137,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,7
1588056996.9887438,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,8
1588056997.039568,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,9
1588056997.0902007,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,10
1588056997.1410525,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,11
1588056997.1916802,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,12
1588056997.242423,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,0
1588056997.2933447,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,1
1588056997.3440356,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,2
1588056997.3946319,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,3
1588056997.4455683,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,4
1588056997.4962046,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,5
1588056997.5470953,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,6
1588056997.5977511,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,7
1588056997.6485379,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,8
1588056997.6991756,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,9
1588056997.7500448,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,10
1588056997.8006651,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,11
1588056997.8514502,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,12
1588056997.9020922,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,0
1588056997.953018,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,1
1588056998.0036535,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,2
1588056998.054437,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,3
1588056998.1050649,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,4
1588056998.155868,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,5
1588056998.2068398,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,6
1588056998.2576694,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,7
1588056998.30828,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,8
1588056998.359183,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,9
1588056998.4098217,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,10
1588056998.4605443,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,11
1588056998.511163,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,12
1588056998.5619805,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,0
1588056998.6126113,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,1
1588056998.6634758,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,2
1588056998.7141147,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,3
1588056998.7648828,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-92,4
